station_id,station_latitude,station_longitude,"(34.6951242, 135.1978525)","(35.6580681, 139.7515992)","(33.5892157, 130.3928134)","(35.6465721, 139.6532473)","(34.7053617, 135.5100252)","(35.6617773, 139.7040506)","(35.6995657, 139.6364379)","(34.3862445, 132.4550176)","(35.6721142, 139.7708253)","(35.6938401, 139.7035494)","(35.6414629, 139.6981712)","(34.7594526, 135.51686)","(35.7140142, 139.4078431)","(33.5913576, 130.4148783)","(34.7108955, 137.7259397)","(43.0554601, 141.3409556)","(35.6749184, 139.736775)","(35.6706505, 139.7718614)","(34.7569503, 134.8411775)","(35.6940027, 139.7535951)","(34.6812614, 135.5098009)","(35.602201, 139.6976891)","(34.7375965, 135.3415643)","(35.629564, 139.6849922)","(43.7706355, 142.364819)","(35.7756644, 139.8044788)","(34.6762311, 135.4860587)","(33.3192865, 130.5083735)","(38.2690761, 140.8704029)","(35.546631, 139.4386186)","(35.7177841, 139.56626)","(35.7356234, 139.6516577)","(33.8808817, 130.8734191)","(35.7261178, 139.7166049)","(35.6092261, 139.7301861)","(34.7012792, 135.5280905)","(35.7379419, 139.7310979)","(35.662665, 139.6682677)","(43.0908503, 141.3408314)","(33.5902074, 130.3976602)","(33.5808273, 130.3507639)","(43.0364075, 141.4747892)","(44.0206319, 144.2733983)","(34.7202277, 135.265455)","(35.6427447, 139.6413873)","(43.0744699, 141.3008887)","(35.6728535, 139.8174097)","(35.7511648, 139.7092437)","(33.5756863, 130.3699764)","(35.0955842, 138.8634925)","(34.638969, 135.5184958)","(33.5819411, 130.3484363)","(35.6092076, 139.6693609)","(35.712607, 139.7799956)","(33.5573203, 130.195555)","(35.704686, 139.5754071)","(42.9941431, 143.1979595)","(35.7528042, 139.7334805)","(34.6923371, 135.4722289)","(33.5615691, 130.4264283)","(35.6994733, 139.5029916)","(34.4858993, 133.3623127)","(35.7262319, 139.7232404)","(35.6921398, 139.6854735)","(35.7080677, 139.752167)","(34.5732536, 135.4831008)","(35.6021252, 139.6719581)","(33.8810679, 130.881838)","(35.7248234, 139.7159634)","(33.5869938, 130.3948938)","(35.7043442, 139.7914285)","(34.7997673, 135.3600729)","(35.6692904, 139.7070557)","(37.3718999, 138.5589836)","(34.7337339, 135.4063757)","(35.6712704, 139.7969871)","(37.9163674, 139.0363265)","(35.5612568, 139.7160511)","(37.8742227, 138.9719402)","(33.8664649, 130.7649232)","(35.7268018, 139.7581383)","(35.6689735, 139.4776614)","(34.9751398, 138.3832429)","(37.4462652, 138.8512772)","(35.7435748, 139.8471797)","(35.7118769, 139.7966971)","(34.6793301, 135.6010123)","(35.6995366, 139.8265727)","(35.7066569, 139.8684267)","(35.6429619, 139.6700376)","(35.7253002, 139.6961875)","(34.6882414, 135.1872537)","(34.815149, 134.6853528)","(35.6265683, 139.7258581)","(34.3889694, 132.4630947)","(33.5858162, 130.3986935)","(34.6647437, 135.5034436)","(35.6956944, 139.7593864)","(35.6593968, 139.6964402)","(35.7073985, 139.6638354)","(35.7322863, 139.710247)","(35.7081457, 139.666288)","(34.7660929, 135.6280998)","(35.6641222, 139.729426)","(43.0568187, 141.3539573)","(33.2119674, 130.5579082)","(34.6876966, 135.4954131)","(35.6532174, 139.7110363)"
hokkaido_soya__stay-night-kana__motodomari,45.2416666667,141.186666667,1276.98464711,1071.08726559,1589.85356661,1073.32763546,1265.57229912,1071.1406367,1067.65879182,1416.36729964,1069.35455198,1067.60947662,1073.4392556,1259.73950587,1068.61053285,1588.55687118,1205.75131423,243.233948837,1069.37096486,1069.50627449,1283.058436,1067.1034749,1268.08043383,1077.7741707,1267.77161266,1074.8825399,188.403662282,1057.61134322,1269.37217493,1609.56431935,774.881260929,1086.66684002,1066.3955238,1063.52697579,1538.76615925,1063.92049379,1076.68172289,1265.41110554,1062.47402877,1071.40070644,239.306753955,1589.51979451,1592.73127448,246.11900026,279.979010799,1272.11291772,1073.87104892,240.981991071,1068.83965111,1061.23094489,1592.25628928,1143.71168422,1272.19025753,1592.7429794,1077.28394592,1064.79966896,1602.69092696,1067.73954404,297.107404261,1060.8113612,1268.1516425,1590.77731489,1069.11066776,1367.49451693,1063.84262883,1067.97731051,1065.56542226,1280.15630207,1078.03878334,1538.33710396,1064.06958301,1589.95832716,1065.6041854,1260.73119078,1070.28232631,901.150266557,1266.02243507,1069.20258066,833.025821313,1082.11047265,838.767787204,1545.44355977,1063.44122031,1072.75466877,1164.54655856,887.442231476,1060.76218486,1064.7236953,1265.34894912,1065.81052231,1064.64880494,1073.55526982,1064.21334698,1278.05345918,1282.75979925,1074.81054765,1415.74211351,1589.87987342,1270.00051056,1066.86141056,1071.47858921,1066.51374048,1063.30301021,1066.40638578,1255.46298369,1070.63323255,243.138219795,1617.31946877,1267.87905154,1072.01586327
hokkaido_soya__utato-kana__utanovori,44.8416666667,142.48,1286.51890127,1045.65753155,1624.24421627,1048.7798585,1272.85566095,1046.15449324,1043.36522087,1442.76958121,1043.77304763,1042.6867122,1048.47000933,1267.18137767,1046.45181227,1622.84379343,1195.72141019,218.511965503,1044.1077748,1043.91264191,1295.41133343,1041.7197376,1275.27277951,1052.7380214,1276.42313649,1050.01235492,119.365381757,1031.90296863,1276.72068054,1642.25787912,742.186109265,1063.88429792,1042.78426204,1039.16136076,1571.88687149,1038.93662342,1051.361095,1272.54491082,1037.37783195,1046.74497136,214.940199629,1623.88983983,1627.30121558,216.20703038,169.446551191,1281.25365952,1049.42489356,217.966055291,1042.83078127,1036.36149943,1626.70714632,1125.07030098,1279.15661276,1627.32937776,1052.51950888,1039.20563183,1637.94798672,1044.01829437,213.222248685,1035.72036939,1275.66431753,1624.88166684,1046.04609578,1388.70943766,1038.79763101,1043.21796337,1040.22018011,1287.13383819,1053.23762644,1571.4140315,1039.08925939,1624.32913801,1039.88993076,1269.49198161,1045.28228445,892.262131523,1274.18181483,1043.37887933,821.097862624,1056.83336527,827.399123063,1579.07482857,1038.07462276,1049.86150793,1149.7390708,875.737837171,1034.60117938,1038.97411958,1271.85754003,1039.76355139,1038.22778895,1048.84679402,1039.41667518,1287.63749492,1296.46197898,1049.56057705,1442.10796578,1624.22641031,1277.17651623,1041.42731908,1046.55801136,1041.98234225,1038.38930335,1041.85376497,1262.10136071,1045.41814049,217.939655563,1649.3273553,1275.20252761,1046.94995855
hokkaido_soya__voice-text-kana__koetoi,45.4033333333,141.8,1314.56226017,1095.88849278,1634.49892856,1098.48888915,1302.42982995,1096.12184682,1092.91534989,1458.91641972,1094.09188514,1092.61182918,1098.43023342,1296.64260366,1094.72248229,1633.17689656,1236.63777505,263.451983459,1094.23761255,1094.23886978,1321.51152116,1091.91828544,1304.91104959,1102.74353362,1305.06457613,1099.9154472,186.891984267,1082.28188422,1306.25364985,1653.80746448,796.140549247,1112.55328192,1091.92481544,1088.74916154,1583.08373465,1088.89335368,1101.53434849,1302.22080056,1087.39951182,1096.51590242,259.559069017,1634.16009588,1637.42059796,264.284696031,249.024194953,1309.56329048,1099.07400898,261.82802259,1093.4022932,1086.24663723,1636.91700246,1171.29397448,1308.95215995,1637.43623161,1102.36266414,1089.5260565,1647.54726213,1093.22642538,290.075740817,1085.73679518,1305.08435782,1635.35447851,1094.86235008,1408.60122693,1088.79062905,1093.04624782,1090.39388401,1316.92838107,1103.10360272,1582.64383107,1089.04407187,1634.59898806,1090.28270257,1298.05269011,1095.25681222,932.046068953,1303.15854706,1093.84115418,862.675356409,1106.98757633,868.6361917,1589.88788324,1088.2582701,1098.5794746,1193.61808716,917.281737423,1085.25234112,1089.38670086,1301.95853945,1090.35373825,1089.03774932,1098.65189357,1089.26234364,1315.64750336,1321.62179248,1099.6894816,1458.28123659,1634.51469747,1306.82752142,1091.65545923,1096.4867764,1091.67289274,1088.30347749,1091.55683162,1292.10576981,1095.52100506,263.159859529,1661.39751654,1304.75130279,1096.96587875
hokkaido_soya__wakkanai-kana__watsukanai,45.415,141.678333333,1311.34518438,1095.59550304,1629.3119561,1098.11999779,1299.39463352,1095.79079829,1092.52541268,1454.3575083,1093.81213876,1092.27579253,1098.09744799,1293.59549091,1094.15012429,1627.99787966,1235.02611917,263.565596637,1093.93054652,1093.96014574,1318.06903703,1091.62184639,1301.88281694,1102.41594555,1301.91938112,1099.57398839,190.682941829,1082.01450534,1303.21270041,1648.74687462,796.519554294,1112.03176255,1091.47668528,1088.36592239,1577.99797648,1088.56302324,1101.23130151,1299.19763674,1087.07899517,1096.15650286,259.655076371,1628.97471112,1632.21981678,264.800871393,257.439881765,1306.37834722,1098.69634514,261.813458875,1093.15931798,1085.90684364,1631.7252492,1170.41318267,1305.94152,1632.23420838,1102.01184088,1089.24795533,1642.2937348,1092.78752151,295.133428342,1085.41604436,1302.03039792,1630.18902054,1094.36717209,1404.45018952,1088.4655487,1092.69615939,1090.09433547,1313.91576412,1102.75583288,1577.56143271,1088.71341842,1629.41350182,1090.01482181,1294.89973166,1094.9270632,930.391655063,1300.05301586,1093.58222518,861.288280332,1106.68012714,867.20142545,1584.76280134,1087.96082179,1098.06919033,1192.41124313,915.863083694,1085.02344354,1089.12196322,1298.98563492,1090.11441215,1088.83072307,1098.29674137,1088.9159326,1312.42630235,1318.07233643,1099.38060318,1453.72520592,1629.33105042,1303.80033791,1091.36337149,1096.15006429,1091.30346411,1087.9672119,1091.18923421,1289.12379569,1095.20965488,263.311233085,1656.38818968,1301.71256794,1096.64155981
hokkaido_tokachi__ashoro-katakana__ashoro,43.2433333333,143.553333333,1192.33291894,903.219321281,1567.85368406,907.500752928,1175.26797595,904.317023623,902.531709993,1374.51560926,901.159169778,900.996712054,906.615832057,1169.93976672,908.536351866,1566.28235822,1072.73286642,181.162567669,901.924871321,901.279739642,1205.66896102,899.41265054,1177.50046894,910.718828582,1180.97521855,908.26790688,112.557901885,889.321919237,1179.17506628,1582.63031923,596.952929036,924.789826846,902.906956771,898.302462366,1513.82053224,897.228108977,908.974988497,1174.72287027,895.542013293,905.352290619,180.71025523,1567.46619986,1571.19928827,170.652356562,104.090611158,1186.51662386,908.274804211,184.144847051,899.648174827,894.856156835,1570.39751049,990.765955784,1180.9607683,1571.25676477,910.87755995,896.653593008,1582.96743739,903.966291652,40.0356033517,893.920947854,1178.39866085,1567.96946228,906.871521127,1312.31338581,897.007358758,901.743868289,897.992035136,1188.82951366,911.532883225,1513.27498437,897.382949542,1567.90197832,897.161186337,1174.33328776,903.440791426,777.671150519,1177.97815461,900.44009709,704.137154686,914.414368072,711.085176288,1521.83797239,895.854590708,910.858056405,1020.51413361,757.297491416,891.35267016,896.21285188,1173.04771973,896.581566817,894.561439822,907.34503452,897.957777611,1193.51407678,1208.91912909,907.302076196,1373.79986008,1567.75674226,1179.34751314,899.05617529,904.803774826,900.844451837,896.787112103,900.688824915,1163.65701207,903.27866745,180.092753106,1588.40333686,1177.64123766,904.989069254
hokkaido_tokachi__branch-kana__nukanai,42.7866666667,143.328333333,1141.82185144,849.328000972,1522.023172,853.633653295,1124.3911601,850.437988827,848.67674377,1327.16282332,847.264819269,847.121699536,852.735922709,1119.10827514,854.766412511,1520.42728717,1019.64667674,164.9804911,848.03900145,847.384998641,1155.66999593,845.524752685,1126.60036362,856.8345127,1130.33311469,854.390026531,134.411346692,835.430599781,1128.29813908,1536.28353104,543.100861461,870.976485615,849.077495756,844.447979362,1467.80156456,843.353560157,855.083549729,1123.82064043,841.66501089,851.483048656,165.701518942,1521.63103511,1525.40942031,153.874749677,157.017947788,1135.94920181,854.410582025,168.561209972,845.743657356,840.986835787,1524.57631606,937.101044477,1130.00956092,1525.47139308,857.001359921,842.761346779,1537.33782719,850.131619932,25.3900967412,840.045133626,1127.55394834,1522.05775945,853.06145152,1263.8982584,843.131029353,847.873602426,844.106063928,1137.85697239,857.65514757,1467.24551601,843.508414051,1522.0657044,843.265412262,1123.7329884,849.561864942,725.635482548,1127.2536635,846.539783015,652.028918992,860.521217609,659.024713684,1475.93671524,841.969247671,857.051918992,967.079515834,704.934697919,837.448472916,842.316643096,1122.03849264,842.677601824,840.649712928,853.472805266,844.08878149,1143.00876059,1159.18781822,853.413533082,1326.44023445,1521.91404239,1128.43885948,845.167049284,850.926458484,846.982384308,842.915084463,846.826140703,1112.6994576,849.393413485,163.962496885,1541.85364946,1126.76444436,851.107218733
hokkaido_tokachi__bud-room-kana__meuro,42.9,143.043333333,1136.4536033,852.506323873,1511.58002447,856.56558288,1119.55215402,853.486292816,851.502375063,1318.1241882,850.47815017,850.131624435,855.792047629,1114.20260492,856.974320847,1510.00551089,1019.14326316,139.930978397,851.158812149,850.6027425,1149.60911709,848.667325286,1121.79585263,859.934173831,1125.15133058,857.425088546,111.28169854,838.615085264,1123.45895171,1526.29869853,546.104412923,873.467127725,851.696236204,847.27125815,1457.522644,846.360609114,858.26068992,1119.01955045,844.696877015,854.435870878,140.440985604,1511.19193165,1514.93100362,128.858718114,159.404740998,1130.66074484,857.315769861,143.422990095,849.079976296,843.944947271,1514.12510848,938.701162768,1125.28134422,1514.989075,860.018679878,845.952882306,1526.72133537,852.790176112,16.3897597036,843.066002263,1122.66706426,1511.68551135,855.536025516,1255.95633948,846.155606112,850.837621014,847.228672765,1133.16022187,860.687379162,1456.97586359,846.51526559,1511.62757548,846.496875572,1118.49211244,852.60946033,722.809512812,1122.19079064,849.823565464,649.370215024,863.715188118,656.270010018,1465.55443255,845.086157546,859.497218884,967.702153905,702.773521607,840.784457235,845.553571426,1117.39880871,846.008287878,844.084305881,856.453096512,847.042488073,1137.63236499,1152.78406077,856.559637504,1317.40832422,1511.48150911,1123.64695155,848.323079095,853.957402194,849.87126276,845.898007585,849.720637105,1107.98239844,852.506127723,138.895991844,1532.05380706,1121.92519378,854.183809843
hokkaido_tokachi__farewell-kana__sarabetsu,42.6516666667,143.195,1123.33346619,831.310398906,1504.20265535,835.575206952,1105.8753865,832.398550484,830.600746222,1309.08249697,829.253055407,829.075661626,834.697942073,1100.59562622,836.596798699,1502.60229088,1001.1912055,158.034846757,830.011394449,829.373999038,1137.22941316,827.500821544,1108.08303098,838.804099392,1111.83427917,836.348644428,141.43704681,817.413088804,1109.78232395,1518.36871544,525.022504414,852.84958144,830.968885163,826.371327729,1449.94846006,825.306793155,837.066134162,1105.30319232,823.622246229,833.427884526,159.163742119,1503.80967265,1507.59630431,146.970531744,175.437268453,1117.45624379,836.347822149,161.755104278,827.753059513,822.931841734,1506.75742694,918.853101166,1111.48892016,1507.65910885,838.957201116,824.745547704,1519.5541294,832.029266417,38.0462324965,822.00043278,1109.04031412,1504.22226129,834.931036354,1245.65480441,825.087153087,829.820039078,826.07866195,1119.33494257,839.613508964,1449.39051195,825.4616248,1504.24412033,825.256482642,1105.23752479,831.522250029,707.083947208,1108.74859702,828.54010311,633.4782219,842.507035085,640.473319352,1458.10491965,823.940738521,838.917337769,948.720465557,686.392748728,819.457233027,824.308586578,1103.51435413,824.685806379,822.676050951,835.422290422,826.033272573,1124.52084228,1140.77601272,835.390733087,1308.35880715,1504.0912759,1109.92095318,827.145374414,832.884162208,828.916487534,824.86430223,828.761145964,1094.17855782,831.364701424,157.057826414,1523.90277863,1108.24865152,833.072552536
hokkaido_tokachi__hiroo-kana__hilo,42.2933333333,143.316666667,1100.27707305,798.570306109,1488.24460147,803.075298478,1082.13032335,799.785782843,798.210736995,1291.09544371,796.480174942,796.503506281,802.075644734,1076.94314842,804.827524692,1486.61158696,972.217898934,182.736671344,797.329905663,796.596694202,1115.100525,794.798875499,1084.2906203,806.135654582,1088.53851412,803.745883582,181.525131768,784.677894184,1086.03413736,1501.68602049,492.847548291,820.778645343,798.786262743,793.987110314,1433.76715215,792.740499263,804.322773617,1081.50866932,791.032716466,800.90891835,184.559345836,1487.84549438,1491.69172262,172.085240599,207.06810156,1094.29806007,803.873895022,186.603206902,794.860972347,790.416038489,1490.81048642,887.648181472,1087.59328638,1491.76063954,806.369965995,791.997595297,1503.86037729,799.805651064,78.4563262978,789.423105124,1085.35568679,1488.15268245,802.890972041,1226.09319575,792.503666826,797.292822838,793.397508968,1095.39141369,807.011015304,1433.19504944,792.89540232,1488.27813843,792.468923685,1082.02644336,798.910871703,681.250698478,1085.29727508,795.698742467,607.588241718,809.743025131,614.688870531,1442.08050794,791.266900797,806.903684765,918.536413355,659.767552717,786.571906077,791.516408955,1079.50942904,791.801581627,789.692157692,802.874493468,793.519336459,1101.47435245,1119.11710466,802.679171839,1290.36217529,1488.11657937,1086.11037852,794.430458025,800.288184798,796.464732938,792.322294339,796.303919626,1070.28319757,798.689149851,181.86173511,1506.93099353,1084.50186532,800.431307446
hokkaido_tokachi__honketsu-kana__hombetsu,43.0,143.6,1174.26489774,879.8011715,1554.08617199,884.207620302,1156.80340058,880.965002635,879.295231087,1359.45857316,877.72387228,877.665483822,883.259056795,1151.52523812,885.624173742,1552.4946598,1051.34105915,184.219289841,878.537003497,877.842158944,1188.13412577,876.01397632,1159.01008786,887.338431346,1162.76683386,884.921412359,131.707695898,865.905222831,1160.71031206,1568.43572892,573.776457422,901.72197989,879.778418358,875.068576997,1499.89659537,873.899591658,885.555581738,1156.23017545,872.201296637,882.049063356,184.349898874,1553.69486255,1557.46516446,173.283155283,125.790420971,1168.38845961,884.995245684,187.535188107,876.151045579,871.553620412,1556.63770226,968.162234674,1162.41355164,1557.5263236,887.539348601,873.230865629,1569.36446555,880.816524384,32.7907530129,870.586416279,1159.96946334,1554.13528146,883.817731131,1296.30632334,873.6699041,878.436033308,874.604023982,1170.25837487,888.186800319,1499.34236532,874.054482928,1554.12974249,873.717986784,1156.16998229,880.089417715,757.844378448,1159.68055491,876.969279628,684.221774301,890.98465269,691.231305713,1508.0111864,872.470196546,887.818518861,998.459017105,737.036303558,867.858465458,872.767190129,1154.43576674,873.088295271,871.016501522,884.027007087,874.656494024,1175.45217045,1191.65412483,883.899036163,1358.73685274,1553.97923198,1160.84762843,875.650750767,881.460509757,877.575724253,873.471155106,877.417240317,1145.10298766,879.893987492,183.163407687,1574.03854361,1159.1766533,881.62232584
hokkaido_tokachi__horoyansan-mountain__holo-yasuyama____1983-07-29,43.2483333333,143.445,1187.12149565,900.414313532,1561.3518049,904.622258994,1170.19699534,901.47312189,899.621135826,1368.36240362,898.364514223,898.141084429,903.774437894,1164.85136242,905.442810283,1559.78562723,1068.85673188,172.473994736,899.102218407,898.486418147,1200.27609459,896.596634623,1172.43853889,907.890776614,1175.81338353,905.420322597,104.865221807,886.517702062,1174.10386617,1576.23715448,594.062643368,921.780934858,899.934803346,895.39089922,1507.3603538,894.371349705,906.17005407,1169.66196897,892.692555033,902.479893196,171.99080123,1560.96529899,1564.68888311,161.997475857,108.771557567,1181.32644766,905.38837154,175.436152191,896.890362014,891.984597772,1563.89359738,987.497011086,1175.9189456,1564.74543184,908.024847617,893.852053419,1576.42378929,901.006045058,34.6646281834,891.068081444,1173.31485402,1561.48441839,903.856805449,1306.43520475,894.155826515,898.874564691,895.169928927,1183.79572346,908.684682568,1506.81704096,894.526142415,1561.40128794,894.37166867,1169.15620694,900.596614362,773.158305582,1172.84782245,897.666549163,699.673502515,911.614888387,706.595408533,1515.3528041,893.030617128,907.834895191,1016.96088722,752.965113785,888.594096925,893.424901789,1168.02977254,893.821817498,891.832800093,904.480991737,895.085123562,1188.30045756,1203.43745968,904.487704634,1367.64834068,1561.25738702,1174.28884701,896.244167792,901.954710322,897.952636369,893.923106985,897.798676037,1158.61890026,900.453987137,171.404100712,1582.05442867,1172.57008796,902.153688658
hokkaido_tokachi__hyoutannisawa-kana__gourd-zawa____1996-09-25,42.5966666667,143.063333333,1111.66094231,821.630478103,1491.92375442,825.821090686,1094.29209742,822.679291394,820.814559547,1296.92397308,819.583682685,819.3446494,824.981165827,1089.00051774,826.629771945,1490.32497041,990.511563864,149.774614926,820.313642209,819.705977138,1125.44678799,817.809841234,1096.50586357,829.100701274,1100.19244076,826.625596592,142.248800176,807.734309526,1098.19917236,1506.12635281,515.263931987,842.965609943,821.121344954,816.5842063,1437.68132906,815.574711608,827.386150439,1093.72650292,813.8975567,823.679925497,151.129562018,1491.53106892,1495.31482438,138.793996012,186.181994181,1105.79674144,826.58573005,153.555478629,818.121201765,813.184904212,1494.47795798,908.71851223,1099.92529809,1495.37734102,829.228939968,815.069303126,1507.26276711,822.193542851,45.5080481907,812.272337894,1097.44883093,1491.94870949,825.041365829,1233.61676796,815.360343662,820.075250866,816.38155047,1107.77721087,829.889777835,1437.12409489,815.729492135,1491.96559528,815.592428945,1093.58546526,821.802730666,695.857394883,1097.12680519,818.892197154,622.277771284,832.832446003,629.253692425,1445.82996698,814.241785703,829.019334707,938.323346368,675.305411393,809.824845176,814.646150327,1091.9660531,815.05206427,813.074153176,825.682694351,816.285180628,1112.84701881,1128.94175745,825.701236172,1296.20094848,1491.81316789,1098.34607183,817.458461267,823.159689614,819.149110146,815.124931828,818.995442209,1082.6161447,821.664869587,148.825737258,1511.67633674,1096.66542266,823.361876198
hokkaido_tokachi__ikeda-kana__ikeda,42.92,143.458333333,1159.97659807,867.089632033,1539.50566951,871.432260449,1142.57513918,868.2194212,866.491370615,1344.90494965,865.021196937,864.909196911,870.51597893,1137.2888807,872.665563393,1537.91423621,1037.79909444,173.337138581,865.809749522,865.140679032,1173.77505492,863.292223295,1144.78603337,874.607602965,1148.49892701,872.173132614,129.584367316,853.192489037,1146.48215838,1553.85929227,560.927697049,888.836767366,866.921643327,862.263290074,1485.316947,861.141805706,872.844873314,1142.00643907,859.449665303,869.278726302,173.68336518,1539.11437416,1542.88455527,162.309407902,138.932006331,1154.10878089,872.213084461,176.757965947,863.480837323,858.782596197,1542.05717328,955.069640357,1148.19883641,1542.94570432,874.786927405,860.521500246,1554.7837184,867.970084338,22.7866461983,857.83158211,1145.7356069,1539.55508375,870.92523993,1281.80349161,860.916657926,865.667909083,861.87671971,1156.04776277,875.43841242,1484.76278448,861.2966762,1539.54925769,861.01931398,1141.89523905,867.343477807,743.864466783,1145.42611672,864.285198326,670.257787824,878.279473757,677.253700805,1493.43092052,859.740959749,874.919398659,985.147323576,723.158558048,855.186450603,860.06977535,1140.23161991,860.415949086,858.371626551,871.264220494,861.884938099,1161.16301346,1177.26339798,871.179788139,1344.18346157,1539.39876754,1146.62515137,862.932479816,868.710473462,864.787893801,860.70698171,864.630835978,1130.88903552,867.165132835,172.2922329,1559.46513583,1144.94844138,868.884303737
