station_id,station_latitude,station_longitude,"(35.6436746642265, 139.668220854814)","(34.8299255519268, 134.67307503026)","(35.6686002312873, 139.763042710922)","(33.576378885814, 130.339313030944)","(35.7049600607628, 139.828642317999)","(34.3921061951814, 132.461913549062)","(35.7504730896129, 139.668412382952)","(34.8446959955273, 135.200009648607)","(34.6695141138059, 135.501425073088)","(35.6592135750057, 139.699736413293)","(34.9761959856874, 138.395167116889)","(34.7833546642214, 135.626893879107)","(35.1435065774705, 138.824720764706)","(35.7113526946999, 139.782683762559)","(35.6707278552571, 139.824575523243)","(33.5898057431799, 130.400170103423)","(35.6913840261435, 139.701256018243)","(34.6921090191178, 135.19169838649)","(34.721643852576, 137.738944248312)","(34.7008890686831, 135.523532507624)","(34.5429737840978, 135.483425913341)","(34.7628842428802, 135.351271325934)","(34.6642578923122, 135.097043633343)","(35.7704936763352, 139.725523823653)","(35.7045268734617, 139.746450221751)","(35.7033806289694, 139.660343438851)","(35.5127621813484, 139.495732838814)","(43.0550467342327, 141.353236099251)","(33.5938114369172, 130.407306147911)","(38.2609292213358, 140.879943773246)","(34.6864822282026, 135.504173905849)","(35.6957799197548, 139.768452660487)","(37.9141796404018, 139.060023533565)","(35.7300682724374, 139.711742036854)","(43.0626508559011, 141.35141885084)","(34.4896774918856, 133.362129875602)","(35.6661365113171, 139.733978129589)","(35.6825041877889, 139.773619351768)","(43.1298785546459, 143.714585146618)","(35.5496703891492, 139.448494440035)","(34.7491925683586, 135.410836568174)","(34.6463123135796, 135.513197204085)","(33.5568813625172, 130.415134494467)","(43.7680334140293, 142.359663830444)","(35.6641613578352, 139.540968681458)","(34.6633947065657, 134.967793581374)","(38.2637658039492, 140.870328746743)","(33.586969256765, 130.392800598517)","(34.7015189521487, 135.498858596496)","(35.6371829456301, 139.737998019487)","(34.405829139868, 132.453737641663)","(35.6467447985159, 139.707924045163)","(43.0981588902961, 141.351928620239)","(37.9224038247084, 139.04490438335)","(34.8483344010984, 135.617700846468)","(43.0393556174936, 141.42905073338)","(33.3116451885167, 130.518556071422)","(35.6772067238161, 139.373869598931)","(35.68858932521, 139.731970982304)","(35.6284593898344, 139.778927275065)","(35.7554126329199, 139.808819886617)","(34.4438143992744, 135.359104867502)","(33.5893363895301, 130.418461937543)","(33.8815002311681, 130.887364287386)","(35.6482309999929, 139.369090338226)","(43.0171684632422, 141.364464259678)","(35.7124105538004, 139.706563865451)","(33.5797340853351, 130.401762444701)","(33.8618400940539, 130.751425402895)","(35.7034722044097, 139.470149586499)","(34.7528255827152, 134.84764167701)","(37.9098086109062, 139.062169682261)","(35.7316384246169, 139.558725129422)","(34.6649455287861, 135.530684753628)","(34.7526220020618, 135.495215366821)","(35.7329919391343, 139.733984177229)","(35.7712603764982, 139.691129568101)","(34.8128200803455, 135.567196195081)","(35.6065644629997, 139.722434229872)","(38.2211741466384, 140.864111861762)","(34.6188256463165, 135.511015877611)","(37.4475520983702, 138.841401954853)","(34.8285115727567, 138.194795335294)","(35.7487613697795, 139.333801249646)","(41.7867642774289, 140.743511351584)","(34.6961072081487, 135.484354119315)","(35.6754199339039, 139.658380363957)","(35.6631812401236, 139.671710927319)","(34.6541547389256, 135.59431702676)","(42.9426007881073, 141.381244720474)","(35.700459562678, 139.701280416651)","(37.9218089873865, 139.111617459975)","(43.7748457584393, 142.37740311615)","(35.6674650422837, 139.712665228437)","(34.6575376688925, 135.465790031662)","(38.586508041042, 140.941775545589)","(35.0169242595713, 138.483531738964)","(34.7013913398396, 135.553402986219)","(38.3305179893434, 141.021907735053)","(43.0710451863794, 141.309260567281)","(35.6273684971615, 139.684337716716)","(34.7168187850391, 135.252629859974)","(35.6373649334246, 139.593794420619)","(38.3282072863035, 140.873967041258)","(35.6500406201583, 139.633061874363)","(35.6572000631066, 139.437613780568)","(33.5690428275857, 130.610252475554)","(35.6066348830337, 139.668428354733)","(37.8968937017632, 139.038831703075)","(35.7019030598891, 139.52388554909)","(37.8697297318579, 138.971622613575)","(34.89895181957, 138.344235678092)","(35.6245326769377, 139.421325138687)","(38.2680706340227, 140.883916167353)","(35.7563293056277, 139.554190917653)","(37.1397777679231, 138.251520899663)","(35.6194544011121, 139.704180393047)","(35.6198993105808, 139.633401431252)","(34.9345598371853, 139.096332944694)","(34.3874999304076, 132.661308799626)","(34.8192452150664, 135.455217027399)","(35.2286300184325, 138.616270553172)","(37.838267244892, 139.104301421225)","(33.459353333184, 130.501845827137)","(34.5343100355169, 135.574890561587)","(37.5704782355036, 138.873286079977)","(33.6253345645257, 130.431896363042)","(43.4737679144369, 142.121081840925)","(37.9496613371687, 139.320881857858)"
kyoto__buddha-saka-kana__huska____1981-10-21,35.3766666667,135.035,421.319491687,69.0513421359,430.031350444,475.284338215,436.183275243,259.332524076,422.057296283,60.90517762,89.2560908766,424.253804129,309.275496874,85.1263476162,345.805767153,432.074817217,435.607211826,469.557933911,424.585357825,77.2799430095,257.160661968,87.2222567003,101.151728688,73.9524247731,79.2378842778,427.377211427,428.755549423,420.969964315,405.243460178,1011.41530045,468.767328538,611.697730687,87.726204144,430.685507164,456.911390316,425.804771182,1012.02602823,181.770469704,427.389258468,431.069300285,1139.8251306,401.042245724,77.5969198928,92.0341052341,469.943843486,1123.26325069,409.926586152,79.3684205144,611.123962741,470.31062341,86.0325264792,427.600202266,259.357053479,424.92724827,1015.29761379,456.396961308,79.1039106627,1013.5165406,474.436728154,394.908921667,427.342929914,431.263386409,434.762217879,107.644578691,468.058918331,414.876007526,394.289023568,1008.48013345,425.207700976,469.920926662,427.222722099,403.794430896,71.2888007999,456.771972386,412.008199577,90.9999904055,80.9651638424,427.834467887,424.283597296,79.170007956,426.055736976,608.311825525,94.641377521,411.480715964,294.425643904,391.872303152,867.706037581,85.9169734976,420.609535308,421.741937634,95.0313321924,1002.48234597,424.647728761,461.055581477,1124.72081765,425.469761166,88.9427838246,634.962714201,316.563559484,88.5988992476,626.312684396,1010.84794083,422.697312463,75.8494133206,414.553254049,614.988069357,418.17293976,400.539610789,453.201954303,421.165862247,454.269721899,408.635278765,447.730810588,306.192369145,398.881222865,612.39322996,411.807493874,349.011819635,424.457351537,418.052421589,373.257134498,243.158755734,72.7489138994,326.115229335,455.072491862,467.79643505,105.66290512,421.356946714,465.179312156,1085.52428554,477.760957723
kyoto__fukuchiyama-kana__fukuchiyama,35.3116666667,135.113333333,414.97650872,66.8494751332,423.730751478,479.035895071,429.950207618,263.051733493,415.940183064,52.406282647,79.5653311632,417.940193133,301.359509166,75.0377791101,338.359774541,425.8602809,429.304768993,473.287578714,418.338890539,69.1053580352,248.408565711,77.4171076877,91.7375533721,64.6378682873,71.8391580167,421.294057786,422.53120275,414.753753203,398.636326761,1014.02964318,472.499242317,609.776647693,77.997249814,424.440440137,456.063026564,419.638305557,1014.64618635,184.207059859,421.086545185,424.79624913,1141.10135332,394.516651433,68.0512538712,82.3509938021,473.595524923,1125.68587358,403.640647736,73.1367576188,609.214244967,474.040529954,76.2911932037,421.23725057,263.137445312,418.586863776,1017.93896534,455.582587692,68.978603012,1016.07191112,477.51207394,388.672573675,421.087089621,424.879021498,428.635435318,98.8651572251,471.772843367,418.82432054,387.98799076,1011.06396256,419.004749387,473.629154456,431.239503917,397.603633017,66.5704086851,455.912536426,405.866606742,81.2380829952,71.1403385124,421.671166863,418.207357294,69.1147007219,419.631044846,606.339656973,85.0121599323,409.912808102,286.113608906,385.805552811,869.89228028,76.2274769301,414.334368218,415.439537108,85.144440401,1005.0089865,418.42031136,460.161457028,1127.13724039,419.172021531,79.3844820394,633.491719877,308.763923116,78.72399435,624.39849948,1013.50073386,416.31878655,67.2064435511,408.204174763,613.176093904,411.846837835,394.250468313,456.712639987,414.74550914,453.412687915,402.433632161,446.900906114,298.08787612,392.521582307,610.480458781,405.720594775,347.460659731,418.060703153,411.662726125,365.432289029,246.564635565,62.9042232677,318.838687857,454.022871649,471.179400346,95.9989880928,420.023414201,468.954859242,1087.91315302,476.684217846
kyoto__hanagatogawa-tuna-kana__hanasete-gohse____2009-11-20,35.1566666667,135.788333333,356.547493497,108.077486679,365.426726073,530.911515874,371.869136117,316.067597256,358.32176887,63.8923614932,60.0683076678,359.606436884,238.615057902,43.9610415829,276.672290537,367.8572918,370.97894683,525.101491238,360.243194981,75.0203262569,184.615251005,56.0537974712,73.5709942455,59.1770026549,83.517523847,363.783727467,364.502608142,356.777757809,339.344382437,999.706317459,524.3244218,570.485281416,58.2669468146,366.332019662,423.580735646,361.82772555,1000.35861836,233.959790312,362.782445462,366.586991219,1118.26398916,335.512173983,56.8542270611,61.9512344781,525.116033742,1109.922242,345.448264746,92.8311210382,569.984739009,525.852756735,57.0011205195,362.720674483,316.360133224,360.156791386,1003.77949556,423.296471061,37.5860054898,1001.36813246,526.78516342,330.709269607,362.949792379,366.277997562,370.942345976,88.2986559968,523.533410382,471.648309739,329.792704105,996.55259765,361.063752872,525.361786786,484.259389668,339.775651882,96.8997247178,423.369234513,348.191177122,59.4155569444,52.2113912707,363.86590432,360.73246971,43.1604258068,360.904109484,566.796592019,64.8291015044,373.880529944,222.69122386,328.4815112,853.231445257,58.1551560468,356.147821988,357.152734474,58.5000841663,990.147140007,360.392814136,427.384320812,1111.33185173,360.890993655,62.730091004,596.476857873,246.260492523,54.8797201966,585.081268525,999.42426017,357.761275629,69.1106472235,349.773325672,574.44178072,353.486492837,336.07689242,507.763970082,356.046738176,420.906050061,344.549749603,414.609011295,234.983692919,334.101710413,571.22948695,348.247896923,312.322978093,359.435217102,353.079228855,302.803511009,298.68073165,48.2315717494,257.665693208,420.429743433,521.684247513,71.7494844436,385.180079254,520.955068161,1072.00631734,442.744582089
kyoto__honjo-kana__honjo,35.26,135.395,390.234636782,81.3323232259,399.034203497,500.806547058,405.330286176,285.058089936,391.466403526,49.3892708811,66.2255675739,393.231050545,275.281217083,56.957281739,312.574174023,401.264201263,404.603671059,495.029273776,393.708358315,65.6800670873,222.169880173,63.1284152727,79.9555062226,55.2946536942,71.4744223059,396.859217441,397.924973004,390.160873515,373.606722923,1006.38454418,494.244994852,592.070950872,64.4024190979,399.808775188,440.750177606,395.102770218,1007.01577715,204.558708357,396.388695428,400.131458593,1130.09678953,369.577602398,56.6877493971,68.9330053815,495.21784471,1117.5072655,378.970556542,76.8313441253,591.531505005,495.782045968,62.6795520259,396.469660047,285.231925421,393.846398483,1010.36168423,440.343686512,49.9858173343,1008.2745388,498.218489139,364.069011991,396.4442182,400.085414811,404.143670244,90.6053779199,493.491772877,440.938801934,363.308103218,1003.34175202,394.425681915,495.337962998,453.443472292,373.049934303,75.2475471161,440.576142422,381.368159146,67.1682722975,57.0273348464,397.138473616,393.782593577,52.0394174137,394.793867427,588.535683228,71.9167952342,393.165050637,259.88736651,361.410645145,861.230812584,63.0881883633,389.671838747,390.744587783,69.634086802,997.142846791,393.812340248,444.743664223,1118.94237158,394.480828056,67.1490532837,616.672236299,282.747803482,63.6376047173,606.695239292,1005.95484654,391.535466107,61.6466835666,383.458325034,595.68458071,387.125931248,369.581313608,478.131044051,389.91528197,438.085627608,377.864337085,431.643332799,271.925158598,367.771018091,592.790672166,381.289259369,330.887778847,393.255961639,386.868673761,339.392920173,268.15260864,49.2056318107,293.194953031,438.28332968,492.38521097,82.1689519902,403.744242532,490.769523108,1079.66242341,460.852020381
kyoto__interlude-katakana__tizza,35.7366666667,135.086666667,414.790192508,107.404730036,423.24383295,496.713627593,429.028566755,282.070349623,414.405462206,99.4961042568,124.27240893,417.561667255,312.304734147,116.631442791,345.700849855,424.849310492,428.800349304,491.083067018,417.557090878,116.281818984,266.40116187,121.602184052,137.278942814,110.687691851,118.981351476,419.531425477,421.595725858,413.81124719,400.150417562,974.809783975,490.286981682,586.686688267,122.556625464,423.618312805,428.943687932,418.374950293,975.410295234,209.408572029,420.626086343,424.139135127,1105.80168883,395.554174131,113.458690769,127.052213871,491.742301584,1086.97249112,403.175408549,119.564381042,586.077326001,491.832414465,120.819637766,421.137705061,281.886344535,418.365569849,978.644524189,428.330658889,109.757046783,977.013429577,498.179018555,388.000348565,420.346611793,424.889598306,427.091437518,145.567272584,489.644428878,435.820739903,387.706113509,971.928367478,417.960784826,491.520557928,447.869347811,396.607136627,111.29905238,428.837339905,404.531584522,125.587961706,115.333197669,420.378422641,416.42046058,111.431012989,419.912881405,583.472179402,129.901424192,385.875202285,300.153697084,384.149618594,831.918391545,120.989097301,413.745234438,415.007268897,128.689003514,966.032356556,417.524728157,433.211329998,1088.44089098,418.691892764,124.601750202,608.493443962,318.807813049,122.46629285,601.253538214,974.17611789,416.339230904,114.150966074,408.091752631,589.621138588,411.576194905,393.859324774,475.545118135,415.027223296,426.335204231,401.473368707,419.735442537,310.442333129,392.563870747,587.354131154,404.064600221,323.648900822,418.18121739,411.775884649,375.208029994,267.100166076,107.164264696,325.209990315,427.709870378,490.529693856,140.6178933,394.975043665,486.555944755,1049.30185688,450.415687281
kyoto__keihoku-kana__keihok,35.1816666667,135.661666667,367.470511815,98.3155119353,376.328740307,520.804536302,382.730504847,305.656080427,369.089006975,56.3299655867,58.6739247696,370.512179806,250.328303553,44.3027519226,288.196049579,378.702268546,381.886985203,515.002266127,371.103317037,69.2324610466,196.481376168,54.8096438983,72.7056676715,54.4236774607,77.1784386584,374.532206147,375.351327739,367.613516251,350.427645217,1002.54075467,514.223094065,577.83723845,56.7885241819,377.196744166,429.502449871,372.633440942,1003.18657732,223.903175928,373.68357623,377.471189821,1122.71502976,346.538807105,53.166678876,60.9216698929,515.063975396,1113.05393892,356.321563919,85.5897253336,577.324627547,515.754085144,55.3047348346,373.662604871,305.918071202,371.08124823,1006.58456057,429.179910599,37.1972481104,1004.27400485,517.09738967,341.532050516,373.818890524,377.237272713,381.728773482,86.4095237603,513.442159291,461.366596149,340.660283184,999.42118135,371.894347049,515.275717864,473.951966434,350.575972494,88.2601153751,429.302487147,358.9653784,58.560635859,49.9665883322,374.671353094,371.472895769,41.8189854173,371.885808187,574.194436535,63.9410158316,380.426805614,234.519102994,339.178363854,856.452912297,56.2505019458,367.023981455,368.048578668,58.8443975761,993.079206947,371.239843971,433.367617378,1114.47165603,371.78703519,60.8388170998,603.41010137,257.93086543,54.1916420716,592.446148604,1002.21257985,368.709422582,63.6825235802,360.694312311,581.689851344,364.395209269,346.942844681,497.780315542,367.021458486,426.829188684,355.362906239,420.48268394,246.760121372,345.014689947,578.574165856,358.982760636,318.586978311,370.396976782,364.03078859,314.503575429,288.38473618,44.4049875553,269.085997439,426.562547306,511.79456102,72.2534976839,391.510117665,510.824383494,1075.15550612,448.969836694
kyoto__kyotanabe-kana__kyotanabe,34.83,135.76,366.988911287,99.4277260781,375.979183631,518.506014912,382.687743699,306.354535391,369.872423962,51.2473181601,29.623375623,370.160787895,241.381222975,13.2332240632,281.959360512,378.813606758,381.459342317,512.668134371,371.128544987,54.2316096724,181.540927539,25.9574742076,40.6960723996,38.1380827103,63.4289459007,375.435380689,375.44865315,367.8560646,348.619403653,1033.25920258,511.904600624,595.733409304,28.3212784714,377.153351411,452.50549827,373.092887992,1033.91910288,223.012055903,373.354751781,377.264999388,1149.49119805,345.270255998,33.1894319742,30.4315638453,512.425745034,1143.08984217,356.316891104,74.8585117648,595.266840495,513.414439552,27.8332696936,372.987633624,306.833178727,370.568657857,1037.36655803,452.301180663,13.1735626279,1034.83491459,512.221646325,342.025691973,373.756278983,376.394827136,382.297469372,56.4489914879,511.060390824,460.400588812,340.793841224,1030.06519749,372.156826019,512.855730629,473.122598548,351.196991503,83.935798557,452.270341708,359.747265758,27.8600697976,25.7083580777,375.122698136,372.454255278,17.7415270159,370.875239207,591.922579363,32.693879605,401.544294617,222.723322039,340.673841116,886.335995775,29.2824037712,366.937860632,367.793071014,24.7131448111,1023.58413819,371.371774431,456.172986296,1144.48885574,371.510553526,33.0435713826,622.804910993,249.712108429,23.6912741106,610.274083462,1033.03185234,368.00658784,48.1114267044,360.266181284,599.968672963,364.050845972,347.052343085,494.753345965,366.097280986,449.832877091,355.854096988,443.650318671,236.415647701,344.743508251,596.496680491,360.072656808,340.805950509,369.56782669,363.323337335,305.209583205,288.408956803,27.9078175864,264.365782345,448.912488084,508.145671487,36.9289248975,413.306547551,508.705905019,1105.1576589,470.982891092
kyoto__kyoto-kana__kyotoun,35.0133333333,135.731666667,364.659434248,98.8452608526,373.595275663,521.320657581,380.156495125,307.373919035,366.901876545,52.0539507683,43.5697183379,367.769426986,243.189256344,27.2515394154,282.447578294,376.198348189,379.123015917,515.496494097,368.546241582,60.8963852777,186.362958753,39.5437490782,56.912736146,44.5097425033,69.7788322221,372.411967961,372.83578898,365.158072418,346.941434563,1016.22308207,514.72443347,584.524996283,41.8049507918,374.614722147,438.818322356,370.292006552,1016.87682071,224.598518193,370.956495647,374.809659294,1134.24028407,343.309541625,41.4601606474,45.356538458,515.408414778,1126.36451265,353.727343759,79.9298021679,584.036257502,516.246166408,40.6183041496,370.765865987,307.742874812,368.260309803,1020.30271693,438.559361803,21.0591470694,1017.86852448,516.33864674,339.158403451,371.222619927,374.263651019,379.453918485,71.8054186268,513.911733601,462.488614122,338.108046515,1013.06169194,369.454986868,515.727857776,475.152724706,348.280180196,85.8273118716,438.59923675,356.762178321,42.7984307857,36.1078816217,372.328862267,369.386786623,26.8464271031,368.822259466,580.792524064,48.1971818561,388.689176223,225.996745512,337.294715295,869.655710817,41.8331191633,364.406217665,365.349219429,41.7801390085,1006.64159586,368.735378301,442.579559191,1127.77195486,369.082880737,46.3618364138,610.895975715,251.158846126,38.2534805032,599.104842099,1015.95123306,365.791805206,54.778382278,357.899160464,588.579898848,361.646792231,344.38946423,497.919559997,363.992993816,436.143556019,353.010919561,429.881101087,238.954111208,342.271167441,585.276061581,356.931412804,327.375146526,367.420009462,361.103896214,307.361246316,289.731906967,33.1934412371,264.01515375,435.524578965,511.638017365,55.0448097649,400.146909703,511.421628757,1088.44466203,457.766393422
kyoto__maizuru-kana__my-cran,35.45,135.316666667,395.13672225,90.4016015101,403.814462058,502.000812474,409.91591932,286.024260777,395.713670823,67.9905517509,88.213371402,398.047989998,285.173536369,79.1815911112,320.872645943,405.795233752,409.390458126,496.268137211,398.33006184,84.8508885024,235.201424589,85.2224473909,101.770995391,76.2956152677,89.4441661786,401.010572547,402.483575367,394.693938154,379.287153546,991.502405332,495.478132267,585.878194045,86.4153759095,404.427873918,432.046071587,399.493307906,992.123903869,207.862359274,401.17454696,404.831846383,1117.64770425,375.014544811,78.2219128092,90.9472345206,496.631480883,1102.99167814,383.703540991,92.8893397704,585.312993004,497.020929969,84.6841498448,401.431356886,286.066157386,398.741615779,995.434736803,431.566780444,72.1671814717,993.494300962,500.907311643,368.65344146,401.093781628,405.110432198,408.422446471,111.693130835,494.764641165,441.638498993,368.081304196,988.510846214,398.921464236,496.62510711,454.000100999,377.504547561,88.3804280814,431.895272144,385.682894548,89.2565751431,79.0628845729,401.520442352,397.913149339,74.2868356192,399.936294267,582.454041228,93.9012905374,385.938032062,271.192428874,365.50260866,847.03156101,85.0251338707,394.375988705,395.528302031,91.8537886616,982.408050397,398.378816217,436.143398971,1104.43796776,399.251780925,88.9633084358,609.508495877,292.236744877,85.8127141326,600.498703471,991.006772763,396.541844394,81.5500298839,388.3768621,589.252352506,391.978031196,374.3213269,479.843769921,395.044154065,429.395505698,382.351823531,422.884617623,282.475016507,372.717191473,586.579982752,385.446356141,323.480718304,398.31578669,391.906949887,348.924018417,269.743558608,71.1079748517,300.955564701,430.005036784,494.393550545,104.286532501,396.020835847,491.901858286,1065.19405353,452.667181489
kyoto__mikake-kana__mitake____2013-05-29,35.3666666667,135.05,420.068034283,68.753135956,428.786676011,476.094673299,434.949244458,260.126771763,420.841012094,59.5018043895,87.6318548485,423.006975248,307.783977887,83.4038019405,344.384430956,430.843579235,434.362375925,470.3644704,423.348974642,75.9450685387,255.549901927,85.5726610093,99.5867888824,72.4025259355,78.0440340929,426.16636045,427.522706989,419.738204127,403.950793666,1011.67574842,469.57422023,611.168800754,86.0935267311,429.449483778,456.56016743,424.580878028,1012.28751394,182.337715814,426.144195083,429.828932029,1139.85049699,399.762042879,76.0015482855,90.4118032678,470.737424761,1123.49036694,408.683709488,78.3815261269,610.596934403,471.117224256,84.3969732371,426.345791497,260.161533533,423.676278071,1015.56288913,456.051514972,77.3661395649,1013.76652643,475.134223799,393.673358803,426.105153022,430.005736782,433.544726464,106.206046928,468.862799684,415.717165226,393.043395727,1008.73513931,423.978107278,470.723912611,428.075651529,402.566193984,70.5579913449,456.418857693,410.787843975,89.3603734534,79.3105748297,426.61111642,423.073751565,77.4578452853,424.791721993,607.77424018,93.0308885344,411.005715035,292.876881074,390.663079822,867.889430559,84.2926448274,419.368594159,420.496791205,93.3634025963,1002.72715376,423.414311867,460.696703773,1124.94684305,424.225426231,87.3465491811,634.510155208,315.089207576,86.9334053955,625.785181157,1011.11521984,421.440374158,74.4277972052,413.300689604,614.477570651,416.924027888,399.295995459,453.971565647,419.902407724,453.916929295,407.405478805,447.382409333,304.67351626,397.626627207,611.865711487,410.595668632,348.536569114,423.197644645,416.793643548,371.780369752,243.898898099,71.0890028286,324.718671589,454.686948047,468.545173197,104.045956782,420.921973439,465.993354815,1085.74519853,477.371555054
kyoto__mineyama-kana__minnayama,35.6183333333,135.071666667,416.335914599,94.6976691712,424.883756536,489.574345013,430.796168458,274.315095123,416.324609106,86.6225170094,112.313788588,419.164320346,310.558839765,105.535743847,345.03665548,426.636553963,430.451977805,483.909914612,419.271612364,103.338837246,262.549917737,109.79497393,125.072567529,98.2638778208,105.873416032,421.520257263,423.357985099,415.565489571,401.203637651,986.716076646,483.11515465,594.567252743,110.639057612,425.351674803,437.779445472,420.22401421,987.320145832,199.997689659,422.255378806,425.827384546,1116.82459463,396.733478212,101.253522938,115.102202087,484.481645272,1098.77335387,404.783000214,106.365947711,593.969843531,484.660745918,108.906681672,422.66747996,274.196202997,419.925615972,990.567417563,437.200320438,98.8346471395,988.884334837,490.297258155,389.643684407,422.053225737,426.393499425,429.029119571,132.916064652,482.451078475,428.799402927,389.240644266,983.815951556,419.748513363,484.323694446,440.951982758,398.35294024,98.1667912219,437.661577478,406.38226989,113.742620766,103.503063823,422.238170733,418.412048983,100.109793624,421.335196231,591.293267905,117.898401874,393.867211639,297.507512622,386.060026636,843.535468477,109.005181663,415.401381293,416.621536097,117.094315473,977.884506353,419.270760691,442.006341423,1100.23805802,420.324185197,112.482253061,616.878156117,317.329926109,110.792899639,609.154932872,986.105360631,417.829558098,101.366857129,409.608093966,597.624039472,413.141108514,395.433217361,468.100549503,416.443282828,435.158181523,403.21594861,428.576254425,308.295438202,394.015518183,595.244474255,406.003590326,331.505447333,419.646127273,413.234496516,373.910473133,258.943454042,95.2837229024,324.776541579,436.335303463,482.968056003,128.72299991,403.24212948,479.428023272,1061.07803835,459.046049977
