id,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
hokkaido_sorachi__numana-saawa__numumosawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__rain-dragon-kana__ulyu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__sakurayama-kana__sakurayama____2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__shimo-katsura-kana__shimokazurazawa____2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__shingoku-kana__shinjo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__sorachi-yoshino-kana__sorachi-yoshino,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.907156673114,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__takigawa-kana__takikawa,1.0,1.0,1.0,0.996131528046,1.0,0.0,0.996131528046,0.996131528046,0.978723404255,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__urasumi-kana__uraus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_sorachi__yubari-kana__yubari,1.0,1.0,1.0,1.0,1.0,0.0,0.998065764023,0.998065764023,0.976789168279,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__abundant-kana__toyotomi,1.0,1.0,1.0,1.0,1.0,0.0,0.998065764023,0.998065764023,1.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__cape-soya-kana__soya-misaki,1.0,1.0,1.0,0.996131528046,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__hamami-shigetsu-kana__hamaishishibetsu,1.0,1.0,1.0,0.996131528046,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__hamatonbetsu-kana__hamatonbetsu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__horonaga-kana__holodomary____2009-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__horonobea-kana__holonove,0.0,0.0,0.0,0.938104448743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__kitami-branch-kana__kitami-sashashi,1.0,1.0,1.0,0.851063829787,1.0,0.0,0.47582205029,0.307543520309,1.0,1.0,1.0,1.0,1.0,0.0
hokkaido_soya__nakatonbetsu-kana__nakatonbetsu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.998065764023,0.990328820116,0.938104448743,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__numagawa-kana__numakawa,1.0,1.0,1.0,1.0,1.0,0.0,0.99419729207,0.99419729207,0.978723404255,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__rebun-kamiyasaki-kana__revenue-ed-marisaki____2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__rebun-kana__reven,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__shape-kana__kuugata,1.0,1.0,1.0,0.996131528046,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__ship-overnight-kana__funadomari____2003-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__stay-night-kana__motodomari,0.986460348162,0.988394584139,0.988394584139,0.25918762089,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__utato-kana__utanovori,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.99419729207,0.992263056093,0.94003868472,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__voice-text-kana__koetoi,0.998065764023,0.998065764023,0.998065764023,0.381044487427,0.0,0.0,0.992263056093,0.990328820116,0.996131528046,0.0,0.0,0.0,0.0,0.0
hokkaido_soya__wakkanai-kana__watsukanai,1.0,1.0,1.0,0.800773694391,1.0,1.0,0.47582205029,0.311411992263,1.0,1.0,1.0,1.0,1.0,1.0
hokkaido_tokachi__ashoro-katakana__ashoro,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.972920696325,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__branch-kana__nukanai,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.959381044487,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__bud-room-kana__meuro,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__farewell-kana__sarabetsu,1.0,0.998065764023,0.998065764023,1.0,1.0,0.0,0.0,0.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__hiroo-kana__hilo,1.0,1.0,1.0,0.630560928433,1.0,0.0,0.408123791103,0.121856866538,1.0,1.0,1.0,1.0,1.0,0.0
hokkaido_tokachi__honketsu-kana__hombetsu,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__horoyansan-mountain__holo-yasuyama____1983-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__hyoutannisawa-kana__gourd-zawa____1996-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__ikeda-kana__ikeda,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kamijo-kana-kamiashoro-north-latitude__NONE____1983-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kamisen-bay-kana__camillawan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kamishihora-kana__kamisihoro,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kamiuchi-kana__kamisatsunai,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kashiwagura-kana__kashiwakura,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__komaba-kana__NONE,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__kosakayama-kana__kosakayama____1983-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__miku-kana__mitsumata,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__mikuniyama-kana__mikuniyama____2005-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__nishi-kupushi-mountain-kana__nishi-nupuka-ushiyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__obihiro-izumi__obihiro,0.99419729207,0.992263056093,0.992263056093,0.42166344294,0.0,0.0,0.99419729207,0.992263056093,0.992263056093,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__obihiro-kana__obihiro,1.0,1.0,1.0,0.609284332689,1.0,1.0,0.42746615087,0.104448742747,1.0,1.0,1.0,1.0,1.0,1.0
hokkaido_tokachi__obihiroki-kana__obihiro-dake-late____1996-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__oricarra-source-township-kana__nukabira-genensenyo,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.916827852998,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__otsu-kana__otsu,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__propagation-highland-kana__shokuku-san-couch____1983-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__rikuichi-kana__rikubetsu,1.0,1.0,1.0,1.0,1.0,0.0,0.996131528046,0.996131528046,0.984526112186,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__sadorakidake-kana__sahorodake____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__sandbank-kana__oshop,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__sanrikuyama-kana__sanakakuyama____1984-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__shikaoi-kana__chicaoi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__shikido-katakana__shotoshibetsu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__shinji-kana__rusin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__shintoku-kana__sintoku,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.969052224371,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__taiki-kana__taiki,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__ura-uplift-kana__urawaro,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
hokkaido_tokachi__warship-mountain-kana__gun-kan-yama____1984-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__akashi-kana__akashi,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hyogo__ashiya-kana__ashiya____2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__awaji-cho-kana__awajiko____2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__county-kana__gunga,0.998065764023,0.998065764023,0.998065764023,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hyogo__fukura-kana__fukuro____1978-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__fukusaki-kana__fuksaki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hyogo__himeji-kana__gimpe,1.0,1.0,1.0,0.607350096712,1.0,0.0,0.0,0.0,1.0,0.982591876209,1.0,0.982591876209,1.0,0.0
hyogo__hot-spring-kana__onsen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__ichinomiya-kana__ichinomiya,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
hyogo__ikishima-kana__yesima,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hyogo__ikuno-kana__ikuno,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.961315280464,0.0,0.0,0.0,0.0,0.0
hyogo__kamigori-kana__camogori,0.998065764023,0.998065764023,0.998065764023,1.0,0.996131528046,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
hyogo__kasagatayama-kana__kasagatayama____2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__kashiwabara-kana__kaibara,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
hyogo__kasumi-kana__kasumi,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hyogo__kobe-airport-kana__kobuteuko,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hyogo__kobe-kana__koube,1.0,1.0,1.0,0.588007736944,1.0,0.0,0.00580270793037,0.0,1.0,0.996131528046,1.0,0.996131528046,1.0,1.0
hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__mikawayama-kana__mikawayama____2003-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__miki-kana__miki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hyogo__minami-akana__nandan,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hyogo__mita-kana__sanda,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hyogo__naoki-kana__nagio____2006-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__nishinomiya-kana__nishinomiya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__nishiwaki-kana__nishiwaki,0.99419729207,0.99419729207,0.99419729207,1.0,0.998065764023,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
hyogo__oya-kana__ooya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__rabbit-wano-kogen-kana__uwanokogen,0.998065764023,0.998065764023,0.998065764023,1.0,1.0,0.0,1.0,1.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__sayna-kana__sayoh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__shimokawa-kana__sitkawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__sumoto-kana__sumoto,1.0,1.0,1.0,0.601547388781,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
hyogo__taba-mountain-kana__matobayama____2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyogo__toyooka-kana__toyoka,1.0,1.0,1.0,0.675048355899,1.0,0.0,0.131528046422,0.073500967118,0.998065764023,0.996131528046,1.0,0.996131528046,1.0,0.0
hyogo__wadayama-kana__wadayama,0.996131528046,0.996131528046,0.996131528046,1.0,0.998065764023,0.0,1.0,1.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
hyogo__yaga-kana__yousuka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__atagayama-kana__atagosan____1982-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__bando-kana__bandow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__daigo-kana__digo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
ibaraki__edogaki-kana__edsaki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__furukawa-kana__koga,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
ibaraki__hanazono-kana__hanazonono,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__hitachi-kana__hitachi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__hitachi-omiya-kana__hitachi-oomiya,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
ibaraki__hokota-kana__hokota,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__kakioka-kana__kakioka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__kamiyamayama-kana__kaminetan____1985-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__kaori-kaori__kadoi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__kasama-kana__kasamama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
ibaraki__kashima-kana__kashima,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__kitaibaraki-kana__kitai-baraki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__minori-kana__minori,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__mito-kana__mito,1.0,1.0,1.0,0.541586073501,1.0,0.0,0.0174081237911,0.00773694390716,1.0,1.0,1.0,1.0,1.0,1.0
ibaraki__mt-tsukuba__tsukubasan____2001-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__nakano-kana__nakano,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__oki-kana__oh-noow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__ryukezaki-kana__ryu-gasaki,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__shimodate-kana__shimodate,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__shimotsuma-kana__shimozuma,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__takahagi-kana__takahagi,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__tokuda-kana__tokda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibaraki__total-total-kana__NONE,1.0,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
ibaraki__tsuchiura-kana__tschiura,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ibaraki__tsukuba-tateno-kana__tsukuba-tateno,1.0,1.0,1.0,0.543520309478,1.0,1.0,0.00386847195358,0.00193423597679,1.0,1.0,1.0,1.0,1.0,0.0
ishikawa__hakui-kana__hakui,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ishikawa__hakusan-kawauchi-kana__hakusan-kawachi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.998065764023,0.99419729207,0.0,0.0,0.0,0.0,0.0
ishikawa__hakusan-shiramine-kana__hakusan-shiramina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__hole-water-cana__anamizu____2003-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__kaga-sugaya-kana__kagasugatani,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
ishikawa__kahoku-kana__kahoku,0.99419729207,0.99419729207,0.99419729207,1.0,0.953578336557,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
ishikawa__kakurajima-kana__hegurajima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__kanayama-kana__NONE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__kanazawa-kana__kanazawa,1.0,1.0,1.0,0.733075435203,1.0,0.0,0.116054158607,0.0793036750484,1.0,1.0,1.0,1.0,1.0,1.0
ishikawa__kihara-mt-kana__kiharadake____1998-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__komatsu-kana__komatsu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ishikawa__mitsui-kana__mi,0.990328820116,0.996131528046,0.996131528046,0.990328820116,0.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
ishikawa__monza-kana__monzen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__nanao-kana__nanao,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
ishikawa__shika-kana__deer,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ishikawa__suzu-kana__tin,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
ishikawa__takarashi-shimizu-kana__horatoshimizu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__takarazanyama-katakana__hokkaido____2003-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishikawa__wajima-kana__wajima,1.0,1.0,1.0,0.733075435203,1.0,0.0,0.125725338491,0.0889748549323,1.0,1.0,1.0,1.0,1.0,0.0
iwate__aaraya-kana__araya,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
iwate__area-kana__ku-kakai,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.996131528046,0.0,0.998065764023,0.998065764023,0.972920696325,0.0,0.0,0.0,0.0,0.0
iwate__daito-kana__daito,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__esashi-kana__esashi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
iwate__falcon-forest-katakana__gyutakamori____2003-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__festival-kana__matsurube,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__futari-kana__fudai,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
iwate__hanamaki-kana__hanamaki,0.992263056093,0.992263056093,0.992263056093,0.992263056093,0.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
iwate__ichinoseki-kana__ichinoseki,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
iwate__iwaizumi-kana__iwazimi,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,1.0,1.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
iwate__iwaki-kana__gandou____2000-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__iwate-matsuo-kana__iwatematsu,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.974854932302,0.0,0.0,0.0,0.0,0.0
iwate__iwateyama-kana__iwateyama____2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__ix-horse-cow-katakana__tsukimoni,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__kadoma-kana__kadoma____1993-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__kaita-katakana__ikkatai,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__kakkonda-kana__kakkonda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__kamaishi-kana__camai,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
iwate__kanaka-kana__taneichi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
iwate__kanegasaki-kana__kanegasaki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iwate__kariya-kana__kalya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
